MS SubClass,Lot Frontage,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Exter Qual_Ord,Kitchen Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Garage Qual_Ord,Gr Liv Area_Scaled,Lot Area_Scaled,price_per_sqft,total_bathrooms,qual_x_area,SalePrice_Log,house_age_group
20,94.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1544.0,1544.0,GasA,Y,SBrkr,1544,0,0,0.0,0.0,2,0,3,1,7,Typ,0,None,Attchd,2009.0,RFn,3.0,868.0,TA,Y,0,35,0,0,0,0,None,None,None,0,6,2010,New,False,False,False,False,True,False,False,False,False,False,True,4,4,4,5,3,0.09446116970854554,0.3471496000262892,188.4332901554404,2.0,12352,12.580879213573434,Recent
20,95.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,TA,PConc,TA,Mn,BLQ,1201.0,Unf,0.0,340.0,1541.0,GasA,Y,SBrkr,1541,0,0,0.0,0.0,2,0,3,1,7,Typ,1,Gd,Attchd,2005.0,RFn,2.0,532.0,TA,Y,0,70,0,0,0,0,None,None,None,0,5,2010,New,False,False,False,False,True,False,False,False,False,False,True,4,4,4,5,3,0.08837480767208429,0.25817522501769513,142.76443867618428,2.0,10787,12.301387370778713,Recent
20,90.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,615.0,TA,PConc,TA,No,GLQ,110.0,Unf,0.0,1588.0,1698.0,GasA,Y,SBrkr,1698,0,0,0.0,0.0,2,0,3,1,7,Typ,1,Gd,Attchd,2005.0,Fin,3.0,730.0,TA,Y,192,74,0,0,0,0,None,None,None,0,6,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,5,5,5,3,0.406894420913556,0.17415092222783882,161.95524146054183,2.0,15282,12.524530013005734,Recent
20,79.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,TA,PConc,TA,No,GLQ,28.0,Unf,0.0,1794.0,1822.0,GasA,Y,SBrkr,1822,0,0,0.0,0.0,2,0,3,1,8,Typ,1,Gd,Attchd,2005.0,RFn,3.0,678.0,TA,Y,0,119,0,0,0,0,None,None,None,0,2,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,5,5,5,3,0.6584640517539541,0.5044095866677273,142.15148188803514,2.0,14576,12.464587201678082,Recent
20,70.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,TA,PConc,TA,No,GLQ,2.0,Unf,0.0,1515.0,1517.0,GasA,Y,SBrkr,1535,0,0,0.0,0.0,2,0,3,1,7,Typ,0,None,Attchd,2004.0,RFn,2.0,532.0,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.07620208359916181,0.0029291934309865694,139.41368078175896,2.0,10745,12.273735966890268,Recent
20,100.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,TA,PConc,TA,Gd,GLQ,2188.0,Unf,0.0,142.0,2330.0,GasA,Y,SBrkr,2364,0,0,1.0,0.0,2,1,2,1,11,Typ,2,Gd,Attchd,2009.0,Fin,3.0,820.0,TA,Y,0,67,0,0,0,0,None,None,None,0,3,2010,New,False,False,False,False,True,False,False,False,False,False,True,5,5,5,5,3,1.7580667930079519,0.3517188974589702,193.17528341793576,3.5,21276,13.031710549280998,Recent
120,44.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,TA,PConc,TA,Mn,GLQ,733.0,Unf,0.0,625.0,1358.0,GasA,Y,SBrkr,1358,0,0,1.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2010.0,RFn,2.0,484.0,TA,Y,192,35,0,0,0,0,None,None,None,0,6,2010,New,False,False,False,False,True,False,False,False,False,False,True,4,4,4,5,3,-0.28289327655205154,-0.47938553557423097,164.94845360824743,3.0,9506,12.319405795112926,Recent
20,110.0,Pave,None,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,TA,PConc,TA,Gd,GLQ,1373.0,Unf,0.0,1473.0,2846.0,GasA,Y,SBrkr,2696,0,0,1.0,0.0,2,1,3,1,10,Typ,2,Gd,Attchd,2003.0,Fin,3.0,958.0,TA,Y,220,150,0,0,0,0,None,None,None,0,6,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,5,5,5,5,3,2.4316241917096626,0.5270022239737612,169.3866357566766,3.5,24264,13.031710549280998,Recent
60,105.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,TA,PConc,TA,Gd,GLQ,578.0,Unf,0.0,1093.0,1671.0,GasA,Y,SBrkr,1687,563,0,1.0,0.0,2,1,3,1,7,Typ,1,Ex,Attchd,2002.0,Fin,3.0,756.0,TA,Y,238,130,0,0,0,0,None,None,None,0,6,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,1.5267850356224246,0.4445010203281318,142.22222222222223,3.5,18000,12.676079399771027,Recent
120,61.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,TA,PConc,TA,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Y,SBrkr,1752,0,0,1.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,576.0,TA,Y,196,82,0,0,0,0,None,None,None,0,2,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,5,5,5,5,3,0.5164489375698583,-0.3160331523558849,182.59132420091325,3.0,15768,12.675766851909591,Recent
120,41.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,TA,PConc,TA,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Y,SBrkr,1370,0,0,0.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,Y,120,49,0,0,0,0,None,None,None,0,4,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,-0.25854782840620655,-0.3827956648445019,149.63503649635035,2.0,10960,12.230770136157428,Recent
160,36.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Y,SBrkr,764,862,0,0.0,0.0,2,1,2,1,6,Typ,0,None,BuiltIn,2003.0,RFn,2.0,474.0,TA,Y,0,27,0,0,0,0,None,None,None,0,6,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.2608217320384862,-0.9544655436443703,107.93357933579335,2.5,11382,12.075400019877522,Recent
20,100.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1324.0,1324.0,GasA,Y,SBrkr,1324,0,0,0.0,0.0,2,0,3,1,6,Typ,0,None,Attchd,2005.0,Fin,2.0,430.0,TA,Y,36,23,0,0,0,0,None,None,None,0,1,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,-0.35187204629861224,1.0593253748810987,150.6797583081571,2.0,7944,12.20357452783082,Recent
120,43.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,TA,PConc,TA,Av,GLQ,16.0,Unf,0.0,1129.0,1145.0,GasA,Y,SBrkr,1145,0,0,0.0,0.0,2,0,2,1,6,Typ,0,None,Attchd,2006.0,Fin,2.0,437.0,TA,Y,100,116,0,0,0,0,None,None,None,0,1,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,-0.7150249811407997,-0.8814837096501598,139.73799126637556,2.0,8015,11.982935344196433,Recent
120,43.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,TA,PConc,TA,No,GLQ,24.0,Unf,0.0,1232.0,1256.0,GasA,Y,SBrkr,1269,0,0,0.0,0.0,2,0,2,1,6,Typ,1,TA,Attchd,2004.0,Fin,2.0,430.0,TA,Y,146,20,0,0,144,0,None,None,None,0,4,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,-0.4634553503004017,-0.884149133152557,151.30023640661938,2.0,10152,12.165255859329688,Recent
80,67.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Y,SBrkr,744,630,0,1.0,0.0,2,1,3,1,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,Y,100,0,0,0,0,0,None,None,None,0,6,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,-0.2504326790242582,0.40007729528817754,134.27947598253274,3.5,9618,12.12541016250223,Recent
60,64.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,GLQ,625.0,Unf,0.0,235.0,860.0,GasA,Y,SBrkr,860,1100,0,1.0,0.0,2,1,4,1,8,Typ,2,TA,BuiltIn,2002.0,Fin,2.0,440.0,TA,Y,288,48,0,0,0,0,None,None,None,0,5,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.9384367054311712,-0.2915366411195673,110.45918367346938,3.5,11760,12.285350445351659,Recent
60,63.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Y,SBrkr,847,886,0,0.0,0.0,2,1,3,1,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,433.0,TA,Y,144,48,0,0,0,0,None,None,None,0,4,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.47790197800560386,-0.19938914289383364,106.80207732256203,2.5,12131,12.12859206945914,Recent
80,64.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,GLQ,250.0,Unf,0.0,134.0,384.0,GasA,Y,SBrkr,774,656,0,0.0,0.0,2,1,3,1,7,Typ,1,TA,BuiltIn,2000.0,Fin,2.0,400.0,TA,Y,180,0,0,0,0,0,None,None,None,0,4,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,4,5,3,-0.1368205876769817,-0.3043560589168113,125.87412587412588,2.5,10010,12.100717685412471,Modern
60,64.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Y,SBrkr,884,1151,0,0.0,0.0,2,1,3,1,8,Typ,1,Gd,BuiltIn,2001.0,Fin,2.0,434.0,TA,Y,144,48,0,0,0,0,None,None,None,0,5,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,1.0905957563427022,-0.08160280907361209,109.33660933660934,2.5,14245,12.312686874960354,Recent
60,108.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1393.0,1393.0,GasA,Y,SBrkr,1422,1177,0,0.0,0.0,2,1,4,1,10,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,Y,668,30,0,0,0,0,None,None,None,0,5,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,2.234831819197416,0.5871646401707278,128.19084263178146,2.5,23391,12.716405147731708,Modern
60,60.0,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1629.0,1629.0,GasA,Y,SBrkr,1645,830,0,0.0,0.0,2,1,4,1,7,Typ,1,TA,Attchd,1998.0,Fin,3.0,962.0,TA,Y,23,172,0,0,256,0,None,None,None,0,1,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,5,5,3,1.9832621883570178,0.9246580255456944,143.43434343434345,2.5,19800,12.779875885354993,Modern
20,59.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,TA,PConc,TA,No,GLQ,919.0,Unf,0.0,801.0,1720.0,GasA,Y,SBrkr,1720,0,0,1.0,0.0,2,0,3,1,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,527.0,TA,Y,240,56,154,0,0,0,None,None,None,0,3,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.4515277425142718,0.05649151333630283,151.3953488372093,3.0,12040,12.469978029554953,Modern
60,98.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,TA,PConc,TA,Av,GLQ,1032.0,Unf,0.0,431.0,1463.0,GasA,Y,SBrkr,1500,1122,0,1.0,0.0,2,1,3,1,9,Typ,2,TA,Attchd,1994.0,RFn,2.0,712.0,TA,Y,186,32,0,0,0,0,None,None,None,0,4,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,5,5,3,2.2814939281436186,0.26756766974042834,123.95118230358504,3.5,20976,12.691583538230217,Modern
60,92.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,TA,PConc,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Y,SBrkr,1164,1106,0,0.0,0.0,2,1,4,1,9,Typ,1,Gd,Attchd,1999.0,Fin,3.0,671.0,TA,Y,132,57,0,0,0,0,None,None,None,0,4,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,1.5673607825321663,0.2051206048271212,127.7533039647577,2.5,18160,12.577639650232573,Modern
60,58.0,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1195.0,1195.0,GasA,Y,SBrkr,1195,644,0,0.0,0.0,2,1,4,1,7,Typ,0,None,Attchd,1998.0,Fin,2.0,486.0,TA,Y,0,81,0,0,0,0,None,None,None,0,6,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,3,4,4,3,0.6929534366272344,0.8405067978271525,120.17400761283307,2.5,12873,12.30592250537653,Modern
50,56.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,TA,PConc,TA,Av,GLQ,816.0,Unf,0.0,1217.0,2033.0,GasA,Y,SBrkr,2053,1185,0,1.0,0.0,2,1,4,1,9,Typ,1,Ex,Attchd,1996.0,Fin,3.0,666.0,TA,Y,283,86,0,0,0,0,None,None,None,0,3,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,3.5312269329636607,0.5803106940217062,126.6213712168005,3.5,25904,12.923914877701906,Modern
20,73.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,TA,PConc,TA,None,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,Y,SBrkr,1595,0,0,0.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2005.0,RFn,3.0,880.0,TA,Y,144,0,0,0,0,0,None,None,None,0,5,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.19792932432838667,-0.14734992213274437,138.87147335423197,2.0,12760,12.308182383129823,Recent
20,92.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1218.0,1218.0,GasA,Y,SBrkr,1218,0,0,0.0,0.0,2,0,2,1,4,Typ,0,None,Attchd,2009.0,RFn,2.0,676.0,TA,Y,0,136,0,0,0,0,None,None,None,0,4,2010,New,False,True,False,False,False,False,False,False,False,False,True,4,4,4,5,3,-0.5669235049202428,-0.11841103839243132,167.89819376026273,2.0,8526,12.228328144428588,Recent
60,72.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,Mn,GLQ,24.0,Unf,0.0,732.0,756.0,GasA,Y,SBrkr,764,783,0,0.0,0.0,2,1,3,1,7,Typ,0,None,Attchd,2009.0,Unf,2.0,614.0,TA,Y,169,45,0,0,0,0,None,None,None,0,6,2010,Con,False,True,False,False,False,False,False,False,False,True,False,3,4,4,5,3,0.10054753174500677,-0.19139287238664188,139.10795087265674,2.5,10829,12.279327754099118,Recent
20,75.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,TA,PConc,TA,Av,GLQ,1078.0,Unf,0.0,488.0,1566.0,GasA,Y,SBrkr,1566,0,0,1.0,0.0,2,0,3,1,7,Typ,0,None,Attchd,2008.0,RFn,2.0,750.0,TA,Y,144,168,0,0,0,0,None,None,None,0,4,2010,WD ,False,True,False,False,False,False,False,False,False,True,False,4,4,4,5,3,0.13909449130926133,-0.1456998980598318,167.62452107279694,3.0,12528,12.47801017053037,Recent
60,100.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,GLQ,222.0,Unf,0.0,769.0,991.0,GasA,Y,SBrkr,991,956,0,0.0,0.0,2,1,3,1,8,Typ,1,Gd,Attchd,2004.0,RFn,2.0,678.0,TA,Y,0,136,0,0,0,0,None,GdWo,None,0,5,2010,WD ,False,True,False,False,False,False,False,False,False,True,False,4,4,4,5,3,0.9120624699398392,0.30513744863136105,130.91936312275294,2.5,13629,12.448630513463613,Recent
20,84.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,GLQ,1414.0,Unf,0.0,54.0,1468.0,GasA,Y,SBrkr,1468,0,0,1.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,528.0,TA,Y,0,102,0,0,216,0,None,None,None,0,5,2010,WD ,False,True,False,False,False,False,False,False,False,True,False,4,4,5,5,3,-0.05972666854847261,0.037071999247408546,184.94550408719346,3.0,8808,12.511721101590597,Recent
60,76.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,GLQ,656.0,Unf,0.0,300.0,956.0,GasA,Y,SBrkr,956,1128,0,1.0,0.0,2,1,4,1,8,Typ,0,None,BuiltIn,2004.0,RFn,2.0,618.0,TA,Y,0,45,0,0,0,0,None,None,None,0,1,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,1.1900063362715692,-0.0007516295008953542,111.8042226487524,3.5,14588,12.358798024384122,Recent
60,70.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,TA,PConc,TA,Av,Unf,0.0,Unf,0.0,831.0,831.0,GasA,Y,SBrkr,831,828,0,0.0,0.0,2,1,3,1,8,Typ,0,None,Attchd,2004.0,RFn,2.0,484.0,TA,Y,144,68,0,0,0,0,None,None,None,0,4,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.3277717144395598,0.22492089370207224,109.10186859553949,2.5,11613,12.10625783509458,Recent
60,67.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,GLQ,695.0,Unf,0.0,253.0,948.0,GasA,Y,SBrkr,1222,888,0,1.0,0.0,2,1,3,1,8,Typ,2,Fa,Attchd,1994.0,RFn,2.0,463.0,TA,Y,0,130,0,0,0,0,None,None,None,0,5,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,1.2427548072542334,-0.16093088950210183,97.1563981042654,3.5,14770,12.230770136157428,Modern
120,50.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,TA,No,BLQ,543.0,BLQ,119.0,261.0,923.0,GasA,Y,SBrkr,923,0,0,0.0,0.0,2,0,2,1,5,Typ,1,TA,Attchd,1980.0,RFn,1.0,264.0,TA,Y,80,0,0,0,0,0,None,None,None,0,5,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,4,3,3,-1.1654157718389317,-0.27110172760118834,154.92957746478874,2.0,5538,11.870606902224587,Mid-Century
60,70.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1055.0,1055.0,GasA,Y,SBrkr,1055,790,0,0.0,0.0,2,1,3,1,8,Typ,1,TA,Attchd,1992.0,RFn,2.0,462.0,TA,Y,635,104,0,0,0,0,None,GdPrv,Shed,400,5,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.7051261607001569,0.13581959376479258,102.4390243902439,2.5,11070,12.149507585033072,Modern
120,55.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,918.0,918.0,GasA,Y,SBrkr,918,0,0,0.0,0.0,2,0,2,1,5,Typ,1,TA,Attchd,1979.0,Unf,1.0,264.0,TA,Y,28,0,0,0,0,0,None,None,None,0,4,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,4,3,3,-1.1755597085663672,-0.28633271904345836,108.38779956427015,2.0,5508,11.507922973347437,Mid-Century
120,50.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,TA,No,ALQ,623.0,LwQ,121.0,0.0,744.0,GasA,Y,SBrkr,752,0,0,1.0,0.0,1,0,2,1,4,Typ,0,None,Attchd,1984.0,Unf,1.0,264.0,TA,Y,353,0,0,0,90,0,None,MnPrv,None,0,2,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,4,3,3,-1.5123384079172226,-0.3773378929110218,166.22340425531914,2.0,4512,11.736077016252437,Modern
60,67.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,TA,No,BLQ,402.0,Unf,0.0,594.0,996.0,GasA,Y,SBrkr,1014,730,0,0.0,0.0,2,1,3,1,7,Typ,0,None,Attchd,1993.0,RFn,2.0,457.0,TA,Y,370,70,0,238,0,0,None,None,None,0,2,2010,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.5002186388059617,-0.08820290536526243,111.52522935779817,2.5,12208,12.178192583415596,Modern
